 time            x1.comp_p       x1.comp_m       dout0           dout1           dout2           dout3           dout4           dout5           dout6           dout7           data_rdy        vinp            vinm           
 3.95019150e-05  8.93870036e-01  9.06485254e-01  1.80000000e+00  4.67668992e-09  4.67742163e-09  1.79999999e+00  4.67736098e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000740e+00  1.41141529e+00  3.88584708e-01 
 3.95023081e-05  8.93870034e-01  9.06485251e-01  1.79999998e+00  4.66712453e-09  4.66640697e-09  1.79999999e+00  4.66646403e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999361e+00  1.41140030e+00  3.88599695e-01 
 3.95030943e-05  8.93870037e-01  9.06485252e-01  1.80000000e+00  4.67736335e-09  4.67807267e-09  1.79999999e+00  4.67801764e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000587e+00  1.41137033e+00  3.88629670e-01 
 3.95038636e-05  8.93870041e-01  9.06485249e-01  1.79999998e+00  4.66671979e-09  4.66601994e-09  1.79999999e+00  4.66607256e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999461e+00  1.41134100e+00  3.88659003e-01 
 3.95045865e-05  8.93870047e-01  9.06485251e-01  1.80000000e+00  4.67774706e-09  4.67843602e-09  1.79999999e+00  4.67838596e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000484e+00  1.41131344e+00  3.88686564e-01 
 3.95050436e-05  8.93870239e-01  9.06484442e-01  1.79999999e+00  4.66628253e-09  4.66561262e-09  1.79999999e+00  4.66565818e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999595e+00  1.41129600e+00  3.88703996e-01 
 3.95054454e-05  8.93871721e-01  9.06485084e-01  1.80000000e+00  4.67820332e-09  4.67884874e-09  1.79999999e+00  4.67880884e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000312e+00  1.41128069e+00  3.88719314e-01 
 3.95058326e-05  8.93873859e-01  9.06485391e-01  1.79999999e+00  4.66595749e-09  4.66534051e-09  1.79999999e+00  4.66537390e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999776e+00  1.41126592e+00  3.88734078e-01 
 3.95061760e-05  8.93873817e-01  9.06485631e-01  1.80000000e+00  4.67832295e-09  4.67890431e-09  1.79999999e+00  4.67887918e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000125e+00  1.41125282e+00  3.88747175e-01 
 3.95065308e-05  8.93874317e-01  9.06485709e-01  1.79999999e+00  4.66610244e-09  4.66555874e-09  1.79999999e+00  4.66557537e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999963e+00  1.41123929e+00  3.88760706e-01 
 3.95069592e-05  8.93873869e-01  9.06485890e-01  1.80000000e+00  4.67793460e-09  4.67844497e-09  1.79999999e+00  4.67843566e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999965e+00  1.41122296e+00  3.88777041e-01 
 3.95074506e-05  8.93873635e-01  9.06485896e-01  1.79999999e+00  4.66665193e-09  4.66617228e-09  1.79999999e+00  4.66617490e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000092e+00  1.41120422e+00  3.88795782e-01 
 3.95081102e-05  8.93872583e-01  9.06485990e-01  1.80000000e+00  4.67733619e-09  4.67779209e-09  1.79999999e+00  4.67779463e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999865e+00  1.41117906e+00  3.88820936e-01 
 3.95089441e-05  8.93871635e-01  9.06485881e-01  1.79999999e+00  4.66721171e-09  4.66677528e-09  1.79999999e+00  4.66676854e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000166e+00  1.41114726e+00  3.88852740e-01 
 3.95100328e-05  8.93870161e-01  9.06485822e-01  1.80000000e+00  4.67683739e-09  4.67725871e-09  1.79999999e+00  4.67726883e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999808e+00  1.41110574e+00  3.88894262e-01 
 3.95116676e-05  8.93869107e-01  9.06485507e-01  1.79999999e+00  4.66760651e-09  4.66719533e-09  1.79999999e+00  4.66718304e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000206e+00  1.41104338e+00  3.88956616e-01 
 3.95148719e-05  8.93868219e-01  9.06485231e-01  1.80000000e+00  4.67658479e-09  4.67699071e-09  1.79999999e+00  4.67700414e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999785e+00  1.41092115e+00  3.89078853e-01 
 3.95193598e-05  8.93868973e-01  9.06484905e-01  1.79999999e+00  4.66775845e-09  4.66735625e-09  1.79999999e+00  4.66734202e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000219e+00  1.41074991e+00  3.89250085e-01 
 3.95275694e-05  8.93870372e-01  9.06485155e-01  1.80000000e+00  4.67648496e-09  4.67688509e-09  1.79999999e+00  4.67689982e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999776e+00  1.41043658e+00  3.89563424e-01 
 3.95367067e-05  8.93870457e-01  9.06485288e-01  1.79999999e+00  4.66782640e-09  4.66742815e-09  1.79999999e+00  4.66741303e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000225e+00  1.41008768e+00  3.89912322e-01 
 3.95467067e-05  8.93869626e-01  9.06485284e-01  1.80000000e+00  4.67642281e-09  4.67681935e-09  1.79999999e+00  4.67683483e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999771e+00  1.40970565e+00  3.90294351e-01 
 3.95567067e-05  8.93870384e-01  9.06485184e-01  1.79999999e+00  4.66788629e-09  4.66749141e-09  1.79999999e+00  4.66747557e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000230e+00  1.40932342e+00  3.90676575e-01 
 3.95667067e-05  8.93869880e-01  9.06485342e-01  1.80000000e+00  4.67636241e-09  4.67675562e-09  1.79999999e+00  4.67677180e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999766e+00  1.40894100e+00  3.91058995e-01 
 3.95767067e-05  8.93870157e-01  9.06485160e-01  1.79999999e+00  4.66794724e-09  4.66755576e-09  1.79999999e+00  4.66753920e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000235e+00  1.40855839e+00  3.91441611e-01 
 3.95867067e-05  8.93870026e-01  9.06485352e-01  1.80000000e+00  4.67630095e-09  4.67669070e-09  1.79999999e+00  4.67670763e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999761e+00  1.40817558e+00  3.91824422e-01 
 3.95967067e-05  8.93870075e-01  9.06485155e-01  1.79999999e+00  4.66800922e-09  4.66762113e-09  1.79999999e+00  4.66760379e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000240e+00  1.40779257e+00  3.92207428e-01 
 3.96067067e-05  8.93870069e-01  9.06485355e-01  1.80000000e+00  4.67623847e-09  4.67662482e-09  1.79999999e+00  4.67664253e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999756e+00  1.40740937e+00  3.92590629e-01 
 3.96167067e-05  8.93870052e-01  9.06485153e-01  1.79999999e+00  4.66807221e-09  4.66768759e-09  1.79999999e+00  4.66766946e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000245e+00  1.40702597e+00  3.92974026e-01 
 3.96267067e-05  8.93870080e-01  9.06485357e-01  1.80000000e+00  4.67617497e-09  4.67655785e-09  1.79999999e+00  4.67657635e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999751e+00  1.40664238e+00  3.93357616e-01 
 3.96367067e-05  8.93870044e-01  9.06485150e-01  1.79999999e+00  4.66813623e-09  4.66775502e-09  1.79999999e+00  4.66773622e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000249e+00  1.40625860e+00  3.93741402e-01 
 3.96467067e-05  8.93870085e-01  9.06485360e-01  1.80000000e+00  4.67611038e-09  4.67648985e-09  1.79999999e+00  4.67650907e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999747e+00  1.40587462e+00  3.94125381e-01 
 3.96567067e-05  8.93870040e-01  9.06485147e-01  1.79999999e+00  4.66820132e-09  4.66782355e-09  1.79999999e+00  4.66780402e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000254e+00  1.40549044e+00  3.94509556e-01 
 3.96667067e-05  8.93870087e-01  9.06485363e-01  1.80000000e+00  4.67604477e-09  4.67642080e-09  1.79999999e+00  4.67644070e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999742e+00  1.40510608e+00  3.94893924e-01 
 3.96767067e-05  8.93870037e-01  9.06485144e-01  1.79999999e+00  4.66826751e-09  4.66789317e-09  1.79999999e+00  4.66787290e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000259e+00  1.40472151e+00  3.95278486e-01 
 3.96867067e-05  8.93870089e-01  9.06485366e-01  1.80000000e+00  4.67597807e-09  4.67635065e-09  1.79999999e+00  4.67637134e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999737e+00  1.40433676e+00  3.95663242e-01 
 3.96967067e-05  8.93870035e-01  9.06485141e-01  1.79999999e+00  4.66833467e-09  4.66796384e-09  1.79999999e+00  4.66794278e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000264e+00  1.40395181e+00  3.96048192e-01 
 3.97067067e-05  8.93870094e-01  9.06485370e-01  1.80000000e+00  4.67591034e-09  4.67627946e-09  1.79999999e+00  4.67630089e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999732e+00  1.40356666e+00  3.96433335e-01 
 3.97167067e-05  8.93870030e-01  9.06485138e-01  1.79999999e+00  4.66840291e-09  4.66803561e-09  1.79999999e+00  4.66801375e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000269e+00  1.40318133e+00  3.96818672e-01 
 3.97267067e-05  8.93870096e-01  9.06485372e-01  1.80000000e+00  4.67584157e-09  4.67620720e-09  1.79999999e+00  4.67622940e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999728e+00  1.40279580e+00  3.97204202e-01 
 3.97367067e-05  8.93870026e-01  9.06485135e-01  1.79999999e+00  4.66847220e-09  4.66810837e-09  1.79999999e+00  4.66808577e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000273e+00  1.40241007e+00  3.97589925e-01 
 3.97467067e-05  8.93870097e-01  9.06485375e-01  1.80000000e+00  4.67577176e-09  4.67613388e-09  1.79999999e+00  4.67615680e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999723e+00  1.40202416e+00  3.97975841e-01 
 3.97567067e-05  8.93870022e-01  9.06485132e-01  1.79999999e+00  4.66854265e-09  4.66818224e-09  1.79999999e+00  4.66815896e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000278e+00  1.40163805e+00  3.98361950e-01 
 3.97667067e-05  8.93870100e-01  9.06485378e-01  1.80000000e+00  4.67570085e-09  4.67605943e-09  1.79999999e+00  4.67608314e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999718e+00  1.40125175e+00  3.98748251e-01 
 3.97767067e-05  8.93870018e-01  9.06485128e-01  1.79999999e+00  4.66861408e-09  4.66825722e-09  1.79999999e+00  4.66823314e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000283e+00  1.40086525e+00  3.99134745e-01 
 3.97867067e-05  8.93870103e-01  9.06485381e-01  1.80000000e+00  4.67562884e-09  4.67598393e-09  1.79999999e+00  4.67600838e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999713e+00  1.40047857e+00  3.99521432e-01 
 3.97967067e-05  8.93870014e-01  9.06485125e-01  1.79999999e+00  4.66868662e-09  4.66833325e-09  1.79999999e+00  4.66830842e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000287e+00  1.40009169e+00  3.99908310e-01 
 3.98067067e-05  8.93870106e-01  9.06485384e-01  1.80000000e+00  4.67555578e-09  4.67590737e-09  1.79999999e+00  4.67593257e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999709e+00  1.39970462e+00  4.00295381e-01 
 3.98167067e-05  8.93870011e-01  9.06485122e-01  1.79999999e+00  4.66876021e-09  4.66841034e-09  1.79999999e+00  4.66838477e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000292e+00  1.39931736e+00  4.00682644e-01 
 3.98267067e-05  8.93870109e-01  9.06485387e-01  1.80000000e+00  4.67548166e-09  4.67582975e-09  1.79999999e+00  4.67585574e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999704e+00  1.39892990e+00  4.01070098e-01 
 3.98367067e-05  8.93870007e-01  9.06485119e-01  1.79999999e+00  4.66883484e-09  4.66848854e-09  1.79999999e+00  4.66846217e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000296e+00  1.39854226e+00  4.01457744e-01 
 3.98467067e-05  8.93870112e-01  9.06485390e-01  1.80000000e+00  4.67540645e-09  4.67575102e-09  1.79999999e+00  4.67577777e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999700e+00  1.39815442e+00  4.01845581e-01 
 3.98567067e-05  8.93870004e-01  9.06485116e-01  1.79999999e+00  4.66891059e-09  4.66856780e-09  1.79999999e+00  4.66854068e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000301e+00  1.39776639e+00  4.02233610e-01 
 3.98667067e-05  8.93870116e-01  9.06485394e-01  1.80000000e+00  4.67533017e-09  4.67567116e-09  1.79999999e+00  4.67569869e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999695e+00  1.39737817e+00  4.02621830e-01 
 3.98767067e-05  8.93870001e-01  9.06485112e-01  1.79999999e+00  4.66898739e-09  4.66864813e-09  1.79999999e+00  4.66862026e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000306e+00  1.39698976e+00  4.03010241e-01 
 3.98867067e-05  8.93870119e-01  9.06485397e-01  1.80000000e+00  4.67525284e-09  4.67559030e-09  1.79999999e+00  4.67561861e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999691e+00  1.39660116e+00  4.03398843e-01 
 3.98967067e-05  8.93869997e-01  9.06485109e-01  1.79999999e+00  4.66906531e-09  4.66872964e-09  1.79999999e+00  4.66870095e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000310e+00  1.39621236e+00  4.03787636e-01 
 3.99067067e-05  8.93870122e-01  9.06485399e-01  1.80000000e+00  4.67517440e-09  4.67550832e-09  1.79999999e+00  4.67553732e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999686e+00  1.39582338e+00  4.04176619e-01 
 3.99167067e-05  8.93869994e-01  9.06485106e-01  1.79999999e+00  4.66914428e-09  4.66881216e-09  1.79999999e+00  4.66878272e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000314e+00  1.39543421e+00  4.04565792e-01 
 3.99267067e-05  8.93870125e-01  9.06485402e-01  1.80000000e+00  4.67509489e-09  4.67542520e-09  1.79999999e+00  4.67545503e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999682e+00  1.39504484e+00  4.04955156e-01 
 3.99367067e-05  8.93869991e-01  9.06485103e-01  1.79999999e+00  4.66922437e-09  4.66889581e-09  1.79999999e+00  4.66886560e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000319e+00  1.39465529e+00  4.05344710e-01 
 3.99467067e-05  8.93870127e-01  9.06485405e-01  1.80000000e+00  4.67501427e-09  4.67534102e-09  1.79999999e+00  4.67537161e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999677e+00  1.39426555e+00  4.05734454e-01 
 3.99567067e-05  8.93869988e-01  9.06485100e-01  1.79999999e+00  4.66930547e-09  4.66898053e-09  1.79999999e+00  4.66894951e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000323e+00  1.39387561e+00  4.06124388e-01 
 3.99667067e-05  8.93870130e-01  9.06485408e-01  1.80000000e+00  4.67493258e-09  4.67525571e-09  1.79999999e+00  4.67528711e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999673e+00  1.39348549e+00  4.06514511e-01 
 3.99767067e-05  8.93869985e-01  9.06485097e-01  1.79999999e+00  4.66938769e-09  4.66906632e-09  1.79999999e+00  4.66903459e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000328e+00  1.39309518e+00  4.06904824e-01 
 3.99867067e-05  8.93870133e-01  9.06485411e-01  1.80000000e+00  4.67484977e-09  4.67516939e-09  1.79999999e+00  4.67520154e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999668e+00  1.39270467e+00  4.07295327e-01 
 3.99967067e-05  8.93869983e-01  9.06485094e-01  1.79999999e+00  4.66947104e-09  4.66915330e-09  1.79999999e+00  4.66912070e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000332e+00  1.39231398e+00  4.07686018e-01 
 4.00001000e-05  8.93870137e-01  9.06485417e-01  1.80000000e+00  4.67468320e-09  4.67499569e-09  1.79999999e+00  4.67502941e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999660e+00  1.39218136e+00  4.07818636e-01 
 4.00001100e-05  8.93870077e-01  9.06485193e-01  1.79999999e+00  4.69025995e-09  4.69062760e-09  1.79999999e+00  4.69058056e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000236e+00  1.39218097e+00  4.07819027e-01 
 4.00001300e-05  8.93869995e-01  9.06485155e-01  1.79999999e+00  4.66004634e-09  4.66001969e-09  1.79999999e+00  4.65993597e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000097e+00  1.39218019e+00  4.07819809e-01 
 4.00001700e-05  8.93870090e-01  9.06485366e-01  1.79999999e+00  4.66824655e-09  4.66806890e-09  1.79999999e+00  4.66818988e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999874e+00  1.39217863e+00  4.07821372e-01 
 4.00002000e-05  8.93870039e-01  9.06485174e-01  1.79999999e+00  4.69508339e-09  4.69531100e-09  1.79999999e+00  4.69530617e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000101e+00  1.39217746e+00  4.07822545e-01 
 4.00002072e-05  8.93870052e-01  9.06485243e-01  1.79999999e+00  4.67726252e-09  4.67732814e-09  1.79999999e+00  4.67722225e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000095e+00  1.39217717e+00  4.07822827e-01 
 4.00002217e-05  8.93870061e-01  9.06485277e-01  1.79999999e+00  4.65507885e-09  4.65528018e-09  1.79999999e+00  4.65500915e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000183e+00  1.39217661e+00  4.07823391e-01 
 4.00002505e-05  8.93870057e-01  9.06485254e-01  1.79999999e+00  4.66510154e-09  4.66475045e-09  1.79999999e+00  4.66518594e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.79999486e+00  1.39217548e+00  4.07824520e-01 
 4.00003083e-05  8.93870056e-01  9.06485271e-01  1.79999999e+00  4.70437925e-09  4.70474931e-09  1.79999999e+00  4.70429300e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80000220e+00  1.39217322e+00  4.07826777e-01 
 4.00003700e-05  8.93870049e-01  9.06485256e-01  1.79999999e+00  4.61790683e-09  4.61758135e-09  1.79999999e+00  4.61799771e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80001770e+00  1.39217081e+00  4.07829189e-01 
 4.00004587e-05  8.93870043e-01  9.06485268e-01  1.79999999e+00  4.72223289e-09  4.72242663e-09  1.79999999e+00  4.72213006e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.80001193e+00  1.39216734e+00  4.07832657e-01 
 4.00005849e-05  8.93870031e-01  9.06485255e-01  1.79999999e+00  4.65138890e-09  4.65140044e-09  1.79999999e+00  4.65151044e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  1.86165611e+00  1.39216241e+00  4.07837590e-01 
 4.00007222e-05  8.93870020e-01  9.06485264e-01  1.79999999e+00  4.63057021e-09  4.63022788e-09  1.79999999e+00  4.63041831e-09  1.79999999e+00  1.79999999e+00  1.79999999e+00  2.36856331e-02  1.39215704e+00  4.07842956e-01 
 4.00008627e-05  8.94636222e-01  9.06655864e-01  1.79999997e+00  8.13079017e-09  8.05223209e-09  1.79999997e+00  8.13109208e-09  1.79999997e+00  1.79999997e+00  1.79999997e+00 -1.88783259e-02  1.39215155e+00  4.07848448e-01 
 4.00010277e-05  8.95113967e-01  9.06653965e-01  1.82402971e+00 -1.18028268e-08 -1.13287666e-08  1.82414136e+00 -1.18036683e-08  1.82406738e+00  1.82787466e+00  1.82791955e+00  1.86289688e-02  1.39214510e+00  4.07854897e-01 
 4.00012004e-05  8.36162948e-01  9.06401522e-01  1.72110413e-02  4.71695228e-08  4.54452332e-08  1.72183070e-02  4.71686557e-08  1.72134907e-02  1.74708165e-02  1.74739742e-02 -1.70043149e-02  1.39213835e+00  4.07861647e-01 
 4.00013973e-05  6.72558743e-01  9.12718033e-01 -1.49457724e-02 -6.56682802e-08 -6.15160247e-08 -1.49505162e-02 -6.56566895e-08 -1.49473718e-02 -1.51142407e-02 -1.51162738e-02  1.68564131e-02  1.39213066e+00  4.07869342e-01 
 4.00015469e-05  6.53902446e-01  9.25083061e-01  1.44365150e-02  9.12054278e-08  8.15975376e-08  1.44411678e-02  9.11603814e-08  1.44380838e-02  1.46018482e-02  1.46038446e-02 -1.57710017e-02  1.39212481e+00  4.07875190e-01 
 4.00016894e-05  7.71404561e-01  9.41689722e-01 -1.28844567e-02 -4.01283154e-08 -2.25350507e-08 -1.28879951e-02 -4.00467178e-08 -1.28856499e-02 -1.30097569e-02 -1.30112635e-02  1.54247640e-02  1.39211924e+00  4.07880760e-01 
 4.00018163e-05  5.85339973e-01  1.30814481e+00  1.23431309e-02 -9.85550223e-08 -1.27201268e-07  1.23465273e-02 -9.86395335e-08  1.23442763e-02  1.24634312e-02  1.24648775e-02 -1.45666391e-02  1.39211428e+00  4.07885722e-01 
 4.00019338e-05 -2.06125424e-01  1.47108351e+00 -1.13143977e-02  3.93935713e-07  4.38277474e-07 -1.13173257e-02  3.93976760e-07 -1.13153855e-02 -1.14182719e-02 -1.14195190e-02  1.41485950e-02  1.39210969e+00  4.07890315e-01 
 4.00020420e-05 -5.57577296e-01  1.46382618e+00  1.08204350e-02 -8.18354098e-07 -8.89843739e-07  1.08232521e-02 -8.18334970e-07  1.08213855e-02  1.09205817e-02  1.09217835e-02 -1.33903989e-02  1.39210546e+00  4.07894542e-01 
 4.00020925e-05 -4.97050876e-01  1.45007161e+00 -9.60165197e-03  1.88392831e-06  2.07971580e-06 -9.60410631e-03  1.88373080e-06 -9.60248068e-03 -9.68999186e-03 -9.69104300e-03  1.23884305e-02  1.39210348e+00  4.07896517e-01 
 4.00021385e-05 -4.90799947e-01  1.41722041e+00  8.79023573e-03 -2.86334546e-06 -3.31547398e-06  8.79249925e-03 -2.86255694e-06  8.79100034e-03  8.87270270e-03  8.87366657e-03 -1.12259334e-02  1.39210168e+00  4.07898316e-01 
 4.00021882e-05 -4.64114330e-01  1.40093541e+00 -8.07833295e-03  3.32122033e-06  4.08877557e-06 -8.08040600e-03  3.31924354e-06 -8.07903321e-03 -8.15491201e-03 -8.15577496e-03  1.04388703e-02  1.39209974e+00  4.07900259e-01 
 4.00022578e-05 -4.36173848e-01  1.36663818e+00  7.69144929e-03 -3.35498762e-06 -4.36527676e-06  7.69342699e-03 -3.35180548e-06  7.69211708e-03  7.76494983e-03  7.76575885e-03 -9.82180250e-03  1.39209702e+00  4.07902977e-01 
